type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,704714,譜瑞富邦93購01,TW19Z7047143,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704715,宏觀元大92購01,TW19Z7047150,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704716,杰力元大92購01,TW19Z7047168,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704717,金居元大91購01,TW19Z7047176,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704718,神盾元大94購02,TW19Z7047184,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704719,環球晶元大91購10,TW19Z7047192,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704720,環球晶元大91購11,TW19Z7047200,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704721,環球晶元大91購12,TW19Z7047218,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704722,聯亞元大91購02,TW19Z7047226,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704723,穩懋元大92購05,TW19Z7047234,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704724,穩懋元大92購06,TW19Z7047242,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704725,穩懋元大93購04,TW19Z7047259,2019/07/12,上櫃,,RWSCCA
上櫃認購(售)權證,704726,六角凱基91購02,TW19Z7047267,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704727,信昌電凱基91購02,TW19Z7047275,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704728,勝麗凱基91購02,TW19Z7047283,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704729,群聯凱基91購01,TW19Z7047291,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704730,環球晶凱基91購10,TW19Z7047309,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704731,穩懋凱基91購05,TW19Z7047317,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704732,中美晶統一92購01,TW19Z7047325,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704733,譜瑞元富91購01,TW19Z7047333,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704734,大江國票91購02,TW19Z7047341,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704735,穩懋國票91購03,TW19Z7047358,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704736,保瑞國泰92購01,TW19Z7047366,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704737,群聯富邦92購01,TW19Z7047374,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704738,群聯兆豐92購01,TW19Z7047382,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704739,鈊象兆豐93購01,TW19Z7047390,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704740,穩懋日盛91購01,TW19Z7047408,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704741,群聯亞東91購01,TW19Z7047416,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704742,櫃200第一91購01,TW19Z7047424,2019/07/15,上櫃,,RWICCE
上櫃認購(售)權證,704743,大田永豐91購02,TW19Z7047432,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704744,大江永豐91購02,TW19Z7047440,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704745,立端永豐91購02,TW19Z7047457,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704746,東隆興永豐91購01,TW19Z7047465,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704747,波若威永豐91購01,TW19Z7047473,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704748,晶焱永豐91購01,TW19Z7047481,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704749,群聯永豐91購01,TW19Z7047499,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704750,頎邦永豐91購01,TW19Z7047507,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704751,VHQ群益94購01,TW19Z7047515,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704752,昇達科群益91購01,TW19Z7047523,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704753,VHQ元大93購01,TW19Z7047531,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704754,大江元大92購03,TW19Z7047549,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704755,大江元大92購04,TW19Z7047556,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704756,中美晶元大93購04,TW19Z7047564,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704757,宜鼎元大91購01,TW19Z7047572,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704758,智崴元大91購01,TW19Z7047580,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704759,群聯元大91購04,TW19Z7047598,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704760,晟德元大91購03,TW19Z7047606,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704761,頎邦元大91購03,TW19Z7047614,2019/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,704762,群聯台新91購01,TW19Z7047622,2019/07/16,上櫃,,RWSCCE
上櫃認購(售)權證,704763,聯亞台新91購01,TW19Z7047630,2019/07/16,上櫃,,RWSCCE
上櫃認購(售)權證,704764,穩懋元富91購05,TW19Z7047648,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704765,智擎中信91購01,TW19Z7047655,2019/07/16,上櫃,,RWSCCE
上櫃認購(售)權證,704766,群聯中信93購01,TW19Z7047663,2019/07/16,上櫃,,RWSCCE
上櫃認購(售)權證,704767,大中永豐91購01,TW19Z7047671,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704768,鼎翰永豐91購01,TW19Z7047689,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704769,環球晶永豐91購02,TW19Z7047697,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704770,合晶凱基91購02,TW19Z7047705,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704771,健喬凱基91購01,TW19Z7047713,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704772,晶焱凱基91購01,TW19Z7047721,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704773,群聯凱基91購02,TW19Z7047739,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704774,環球晶凱基91購11,TW19Z7047747,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704775,頎邦凱基91購06,TW19Z7047754,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704776,群聯群益91購02,TW19Z7047762,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704777,碩禾群益94購01,TW19Z7047770,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704778,緯軟群益91購01,TW19Z7047788,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704779,鈊象群益92購01,TW19Z7047796,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704780,中美晶國票91購03,TW19Z7047804,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704781,昇達科國票91購01,TW19Z7047812,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704782,大江元大92購05,TW19Z7047820,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704783,立端元大92購01,TW19Z7047838,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704784,合晶元大92購02,TW19Z7047846,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704785,昂寶元大92購02,TW19Z7047853,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704786,群聯元大91購05,TW19Z7047861,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704787,穩懋元大92購08,TW19Z7047879,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704788,晟德元大91購04,TW19Z7047887,2019/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,704789,振曜國泰92購01,TW19Z7047895,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704790,華研國泰92購01,TW19Z7047903,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704791,鼎翰國泰92購01,TW19Z7047911,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704792,鈊象國泰93購01,TW19Z7047929,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704793,六角永豐91購01,TW19Z7047937,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704794,三貝德元大93購02,TW19Z7047945,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704795,元太元大91購01,TW19Z7047952,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704796,元太元大91購02,TW19Z7047960,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704797,信昌電元大92購01,TW19Z7047978,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704798,勝麗元大91購02,TW19Z7047986,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704799,群聯元大91購07,TW19Z7047994,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704800,精測元大92購01,TW19Z7048000,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704801,廣明元大91購02,TW19Z7048018,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704802,環球晶元大91購13,TW19Z7048026,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704803,環球晶元大91購14,TW19Z7048034,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704804,環球晶元大91購15,TW19Z7048042,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704805,鈊象元大91購02,TW19Z7048059,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704806,精測統一91購01,TW19Z7048067,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704807,良維凱基91購01,TW19Z7048075,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704808,宣德凱基91購02,TW19Z7048083,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704809,泰博凱基91購01,TW19Z7048091,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704810,群聯凱基91購03,TW19Z7048109,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704811,聯亞凱基93購01,TW19Z7048117,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704812,穩懋凱基93購01,TW19Z7048125,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704813,M31群益93購01,TW19Z7048133,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704814,大江群益91購02,TW19Z7048141,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704815,元太群益91購01,TW19Z7048158,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704816,環球晶群益91購05,TW19Z7048166,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704817,鈊象群益91購01,TW19Z7048174,2019/07/17,上櫃,,RWSCCA
上櫃認購(售)權證,704818,元太凱基93購01,TW19Z7048182,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704819,金可凱基91購01,TW19Z7048190,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704820,泰博凱基91購02,TW19Z7048208,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704821,緯軟凱基91購02,TW19Z7048216,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704822,環球晶凱基91購13,TW19Z7048224,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704823,穩懋凱基93購05,TW19Z7048232,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704824,晟德麥證91購01,TW19Z7048240,2019/07/18,上櫃,,RWSCCE
上櫃認購(售)權證,704825,六角台新93購01,TW19Z7048257,2019/07/18,上櫃,,RWSCCE
上櫃認購(售)權證,704826,六角國票92購01,TW19Z7048265,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704827,同致國票91購01,TW19Z7048273,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704828,原相國票92購02,TW19Z7048281,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704829,頎邦國票91購02,TW19Z7048299,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704830,鐿鈦國票91購01,TW19Z7048307,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704831,穩懋亞東91購01,TW19Z7048315,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704832,原相第一91購01,TW19Z7048323,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704833,宣德元大92購03,TW19Z7048331,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704834,環球晶元大92購03,TW19Z7048349,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704835,穩懋國泰92購01,TW19Z7048356,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704836,穩懋國泰92購02,TW19Z7048364,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704837,大田永豐91購03,TW19Z7048372,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704838,兆利永豐91購01,TW19Z7048380,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704839,勝麗永豐91購01,TW19Z7048398,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704840,廣明永豐91購01,TW19Z7048406,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704841,中美晶群益91購02,TW19Z7048414,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704842,環球晶群益91購06,TW19Z7048422,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704843,穩懋群益91購06,TW19Z7048430,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704844,鈊象群益91購02,TW19Z7048448,2019/07/18,上櫃,,RWSCCA
上櫃認購(售)權證,704845,立端凱基91購03,TW19Z7048455,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704846,先豐凱基91購01,TW19Z7048463,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704847,合晶凱基91購03,TW19Z7048471,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704848,勝麗凱基91購03,TW19Z7048489,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704849,群聯凱基91購05,TW19Z7048497,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704850,緯軟凱基91購03,TW19Z7048505,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704851,聯亞統一91購01,TW19Z7048513,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704852,頎邦元大92購02,TW19Z7048521,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704853,由田國票93購02,TW19Z7048539,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704854,穩懋國票91購04,TW19Z7048547,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704855,大田國泰91購01,TW19Z7048554,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704856,原相富邦93購01,TW19Z7048562,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704857,上詮永豐91購01,TW19Z7048570,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704858,金居永豐91購01,TW19Z7048588,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704859,是方永豐91購01,TW19Z7048596,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704860,穩懋元富91購06,TW19Z7048604,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704861,中美晶台新91購01,TW19Z7048612,2019/07/19,上櫃,,RWSCCE
上櫃認購(售)權證,704862,大江群益91購03,TW19Z7048620,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704863,勝麗群益91購01,TW19Z7048638,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704864,博智群益91購01,TW19Z7048646,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704865,群聯群益91購03,TW19Z7048653,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704866,鐿鈦康和91購01,TW19Z7048661,2019/07/19,上櫃,,RWSCCA
上櫃認購(售)權證,704867,大江凱基93購02,TW19Z7048679,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704868,大江凱基93購03,TW19Z7048687,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704869,大江凱基93購04,TW19Z7048695,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704870,中美晶凱基91購09,TW19Z7048703,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704871,昂寶凱基91購01,TW19Z7048711,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704872,環球晶凱基91購14,TW19Z7048729,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704873,穩懋凱基93購07,TW19Z7048737,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704874,穩懋凱基93購08,TW19Z7048745,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704875,穩懋中信95購01,TW19Z7048752,2019/07/22,上櫃,,RWSCCE
上櫃認購(售)權證,704876,昇達科統一91購01,TW19Z7048760,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704877,大宇資國票91購02,TW19Z7048778,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704878,六角國泰93購01,TW19Z7048786,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704879,晟德富邦93購01,TW19Z7048794,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704880,元太亞東92購01,TW19Z7048802,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704881,宣德第一91購01,TW19Z7048810,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704882,邦特永豐91購01,TW19Z7048828,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704883,聯亞永豐91購02,TW19Z7048836,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704884,晟德永豐91購01,TW19Z7048844,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704885,精測兆豐93購01,TW19Z7048851,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704886,譜瑞群益91購01,TW19Z7048869,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704887,頎邦群益92購01,TW19Z7048877,2019/07/22,上櫃,,RWSCCA
上櫃認購(售)權證,704888,神盾中信94購01,TW19Z7048885,2019/07/23,上櫃,,RWSCCE
上櫃認購(售)權證,704889,網龍中信92購01,TW19Z7048893,2019/07/23,上櫃,,RWSCCE
上櫃認購(售)權證,704890,鐿鈦統一91購01,TW19Z7048901,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704891,皇田凱基91購01,TW19Z7048919,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704892,智崴凱基91購01,TW19Z7048927,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704893,智崴凱基91購02,TW19Z7048935,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704894,智崴凱基91購03,TW19Z7048943,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704895,精測凱基91購02,TW19Z7048950,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704896,聯亞凱基93購02,TW19Z7048968,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704897,晟德凱基91購01,TW19Z7048976,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704898,晟德凱基91購02,TW19Z7048984,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704899,晟德凱基91購03,TW19Z7048992,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704900,頎邦凱基93購01,TW19Z7049008,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704901,頎邦凱基93購02,TW19Z7049016,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704902,智崴國泰92購01,TW19Z7049024,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704903,廣明國泰93購01,TW19Z7049032,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704904,晟德國泰92購01,TW19Z7049040,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704905,邦特元大91購01,TW19Z7049057,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704906,群聯元大91購08,TW19Z7049065,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704907,環球晶元大91購16,TW19Z7049073,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704908,穩懋元大91購04,TW19Z7049081,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704909,譜瑞元大91購01,TW19Z7049099,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704910,鈺太元大93購01,TW19Z7049107,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704911,台燿兆豐92購01,TW19Z7049115,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704912,宜鼎兆豐93購01,TW19Z7049123,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704913,環球晶兆豐92購01,TW19Z7049131,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704914,大宇資群益91購01,TW19Z7049149,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704915,環球晶群益91購08,TW19Z7049156,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704916,晟德群益92購01,TW19Z7049164,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704917,合晶亞東92購01,TW19Z7049172,2019/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,704918,邦特台新92購01,TW19Z7049180,2019/07/23,上櫃,,RWSCCE
上櫃認購(售)權證,704919,立端元大91購01,TW19Z7049198,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704920,宏捷科元大91購02,TW19Z7049206,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704921,宏捷科元大92購01,TW19Z7049214,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704922,宏捷科元大92購02,TW19Z7049222,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704923,宏捷科元大92購03,TW19Z7049230,2019/07/26,上櫃,,RWSCCA
上櫃認購(售)權證,704924,宏捷科元大93購02,TW19Z7049248,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704925,原相亞東93購01,TW19Z7049255,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704926,宏捷科永豐91購03,TW19Z7049263,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704927,宏捷科永豐91購04,TW19Z7049271,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704928,宏捷科永豐91購05,TW19Z7049289,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704929,宏捷科永豐92購01,TW19Z7049297,2019/07/26,上櫃,,RWSCCA
上櫃認購(售)權證,704930,宏捷科永豐92購02,TW19Z7049305,2019/07/26,上櫃,,RWSCCA
上櫃認購(售)權證,704931,直得永豐91購01,TW19Z7049313,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704932,精華永豐91購02,TW19Z7049321,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704933,晟德兆豐93購01,TW19Z7049339,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704934,台燿群益91購02,TW19Z7049347,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704935,昇達科群益92購01,TW19Z7049354,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704936,頎邦群益91購01,TW19Z7049362,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704937,鼎翰統一91購01,TW19Z7049370,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704938,大江凱基93購05,TW19Z7049388,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704939,同致凱基91購01,TW19Z7049396,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704940,邦特凱基92購01,TW19Z7049404,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704941,旺矽凱基91購01,TW19Z7049412,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704942,宣德凱基92購01,TW19Z7049420,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704943,順達凱基92購01,TW19Z7049438,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704944,新普凱基92購01,TW19Z7049446,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704945,群聯凱基91購06,TW19Z7049453,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704946,環球晶凱基91購16,TW19Z7049461,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704947,聯亞凱基93購03,TW19Z7049479,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704948,穩懋凱基93購09,TW19Z7049487,2019/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,704949,大江凱基93購06,TW19Z7049495,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704950,世界凱基91購01,TW19Z7049503,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704951,宏捷科凱基91購01,TW19Z7049511,2019/07/29,上櫃,,RWSCCA
上櫃認購(售)權證,704952,良維凱基91購02,TW19Z7049529,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704953,神盾凱基93購01,TW19Z7049537,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704954,緯軟凱基91購04,TW19Z7049545,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704955,環球晶凱基93購01,TW19Z7049552,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704956,聯亞凱基93購04,TW19Z7049560,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704957,頎邦凱基93購03,TW19Z7049578,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704958,台半統一93購01,TW19Z7049586,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704959,宏捷科統一91購01,TW19Z7049594,2019/07/29,上櫃,,RWSCCA
上櫃認購(售)權證,704960,M31元大93購01,TW19Z7049602,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704961,晶焱元大92購02,TW19Z7049610,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704962,智崴元大91購02,TW19Z7049628,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704963,群聯元大91購09,TW19Z7049636,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704964,環球晶元大91購17,TW19Z7049644,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704965,鈊象元大92購01,TW19Z7049651,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704966,立端國票91購01,TW19Z7049669,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704967,金居國票91購01,TW19Z7049677,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704968,泰博國票91購01,TW19Z7049685,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704969,聚積國票91購02,TW19Z7049693,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704970,合晶國泰93購01,TW19Z7049701,2019/07/25,上櫃,,RWSCCA
上櫃認購(售)權證,704971,宏捷科國泰92購01,TW19Z7049719,2019/07/29,上櫃,,RWSCCA
上櫃認購(售)權證,704972,穩懋國泰92購03,TW19Z7049727,2019/07/25,上櫃,,RWSCCA
